"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger MTD Xudong,,,,,,,,,,,,,,,,,,,,,
"October 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
RP 80606,BPUT1,RP 80606 -- 1961 Lid Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,4,1,5,$0.00 ,10/20/2021,25,$0.00 ,$0.00 
RP 80612,Transit,RP 80612 -- 1961 Main Table Right Leg Assembly,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80612,BPUT1,RP 80612 -- 1961 Main Table Right Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80613,Transit,RP 80613 -- 1961 Lid Hinge,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80613,BPUT1,RP 80613 -- 1961 Lid Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,6,0,6,$0.00 ,10/19/2021,24,$0.00 ,$0.00 
RP 80617,Transit,RP 80617 -- 1961 Main Table,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80617,BPUT1,RP 80617 -- 1961 Main Table,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,2,0,2,$0.00 ,10/21/2021,28,$0.00 ,$0.00 
RP 80631,BPUT1,RP 80631 -- M3 Nut,- No Class -,- No Department -,NAI,20,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/19/2021,19,$0.00 ,$0.00 
RP 80632,BPUT1,RP 80632 -- 1961 Feet,- No Class -,- No Department -,NAI,29,$0.00 ,$0.00 ,,,,,,,,,,,29,$0.00 ,$0.00 
RP 80635,Transit,RP 80635 -- 1961 Logo Panel,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80639,BPUT1,RP 80639 --M6x22 Step Bolt,- No Class -,- No Department -,NAI,22,$0.00 ,$0.00 ,,,,,,,,,,,22,$0.00 ,$0.00 
RP 80641,BPUT1,RP 80641 -- 1961 Metal Hook,- No Class -,- No Department -,NAI,27,$0.00 ,$0.00 ,0,0,0,$0.00 ,,9,0,9,$0.00 ,10/20/2021,18,$0.00 ,$0.00 
RP 80643,Transit,RP 80643 -- 1961 Left Rear Leg Folding Hinge,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80643,BPUT1,RP 80643 -- 1961 Left Rear Leg Folding Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,1,0,1,$0.00 ,10/19/2021,29,$0.00 ,$0.00 
RP 80644,Transit,RP 80644 -- 1961 Left Front Leg Folding Hinge,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80644,BPUT1,RP 80644 -- 1961 Left Front Leg Folding Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,1,0,1,$0.00 ,10/19/2021,29,$0.00 ,$0.00 
RP 80645,BPUT1,RP 80645 -- M6x35x15 Bolt,- No Class -,- No Department -,NAI,29,$0.00 ,$0.00 ,,,,,,,,,,,29,$0.00 ,$0.00 
RP 80646,BPUT1,Part in Progress (was M6x16 Sunk Screw),- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80646,Transit,Part in Progress (was M6x16 Sunk Screw),- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80649,Transit,RP 80649 -- 1961 Main Table Buckle Connection Sheet,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80649,BPUT1,RP 80649 -- 1961 Main Table Buckle Connection Sheet,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,1,0,1,$0.00 ,10/19/2021,29,$0.00 ,$0.00 
RP 80653,BPUT1,RP 80653 -- 1961 Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,1,0,1,$0.00 ,10/19/2021,29,$0.00 ,$0.00 
RP 80653,Transit,RP 80653 -- 1961 Hinge,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80659,BPUT1,RP 80659 -- 1961 Paper Towel Holder,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80659,Transit,RP 80659 -- 1961 Paper Towel Holder,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80661,BPUT1,RP 80661 -- 1961 Seasoning Box,- No Class -,- No Department -,NAI,28,$0.00 ,$0.00 ,0,0,0,$0.00 ,,3,0,3,$0.00 ,10/13/2021,25,$0.00 ,$0.00 
RP 80662,BPUT1,RP 80662 -- 1961 Right Rear Leg Folding Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80662,Transit,RP 80662 -- 1961 Right Rear Leg Folding Hinge,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80663,BPUT1,RP 80663 -- 1961 Right Front Leg Folding Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,1,0,1,$0.00 ,10/19/2021,29,$0.00 ,$0.00 
RP 80663,Transit,RP 80663 -- 1961 Right Front Leg Folding Hinge,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80664,BPUT1,RP 80664 -- 1961 Elastic Band,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80664,Transit,RP 80664 -- 1961 Elastic Band,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80665,BPUT1,RP 80665 -- 1961 Clapboard,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80665,Transit,RP 80665 -- 1961 Clapboard,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80666,Transit,RP 80666 -- 1961 Side Table Right Leg Assembly,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80690,Transit,RP 80690 -- 1961 Paper Towel Holder Hook,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/16/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80691,BPUT1,RP 80691 -- 1961 Side Table Buckle Connection Sheet,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,1,0,1,$0.00 ,10/19/2021,29,$0.00 ,$0.00 
RP 80691,Transit,RP 80691 -- 1961 Side Table Buckle Connection Sheet,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80694,BPUT1,RP 80694 -- 1961 Lid Buckle Lower,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,30,0,30,$0.00 ,10/21/2021,0,$0.00 ,$0.00 
RP 80694,Transit,RP 80694 -- 1961 Lid Buckle Lower,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80695,Transit,RP 80695 -- 1961 Lid Buckle Upper,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80695,BPUT1,RP 80695 -- 1961 Lid Buckle Upper,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,30,0,30,$0.00 ,10/21/2021,0,$0.00 ,$0.00 
RP 80699,Transit,RP 80699 -- 1961 Lid Insert,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80701,Transit,RP 80701 -- 1938 Main Table,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80702,Transit,RP 80702 -- 1938 Bottom Shelf,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80703,Transit,RP 80703 -- 1938 Left Side Shelf,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80704,Transit,RP 80704 -- 1938 Right Side Shelf,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80705,Transit,RP 80705 -- 1938 Left Leg Assembly,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80707,Returns Received,RP 80707 -- 1938 Fixed Wheel Housing,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,2,2,$0.00 ,,0,$0.00 ,$0.00 
RP 80707,BPUT1,RP 80707 -- 1938 Fixed Wheel Housing,- No Class -,- No Department -,NAI,29,$0.00 ,$0.00 ,0,1,1,$0.00 ,,2,0,2,$0.00 ,10/18/2021,28,$0.00 ,$0.00 
RP 80708,Transit,RP 80708 -- 1938 Inner Shelf,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80711,BPUT1,RP 80711 -- 1938 Drawer Handle,- No Class -,- No Department -,NAI,27,$0.00 ,$0.00 ,,,,,,,,,,,27,$0.00 ,$0.00 
RP 80712,Transit,RP 80712 -- 1938 Right Leg Assembly,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80713,Transit,RP 80713-- 1938 Upper Drawer Face Plate,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80716,Transit,RP 80716 -- 1938 Upper Drawer,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80717,Transit,RP 80717 -- 1938 Lower Drawer Face Plate,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80719,Transit,RP 80719 -- 1938 Lower Drawer,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80722,BPUT1,PIP-DO NOT ORDER(Was 1938 Plug)Order RP 80522,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80722,Transit,PIP-DO NOT ORDER(Was 1938 Plug)Order RP 80522,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80736,Transit,RP 80736 -- 1938 Left Side Shelf Front Bracket,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80737,Transit,RP 80737 -- 1938 Left Side Shelf Rear Bracket,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80738,Transit,RP 80737 -- 1938 Right Side Shelf Front Bracket,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80739,Transit,RP 80739 -- 1938 Right Side Shelf Rear Bracket,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80747,BPUT1,RP 80747 -- 1938 Garbage Bag Holder,- No Class -,- No Department -,NAI,21,$0.00 ,$0.00 ,,,,,,,,,,,21,$0.00 ,$0.00 
RP 80751,Transit,RP 80751 -- 1938 Left Rear Panel,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 80752,Transit,RP 80752 -- 1938 Right Rear Panel,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 90001,Transit,RP 90001 1554 Griddle Stripped Base,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,1,0,1,$0.00 ,10/16/2021,0,0,0,$0.00 ,,1,$0.00 ,$0.00 
RP 90001,BPUT2,RP 90001 1554 Griddle Stripped Base,RPS - Replacement Parts,- No Department -,NAI,14,$0.00 ,$0.00 ,,,,,,,,,,,14,$0.00 ,$0.00 
RP 90001,BPUT1,RP 90001 1554 Griddle Stripped Base,RPS - Replacement Parts,- No Department -,NAI,22,$0.00 ,$0.00 ,0,0,0,$0.00 ,,10,0,10,$0.00 ,10/15/2021,12,$0.00 ,$0.00 
RP 90002,BPUT2,BOTTOM SHELF (7 LBS),RPS - Replacement Parts,- No Department -,NAI,240,$0.00 ,$0.00 ,0,120,120,$0.00 ,,0,0,0,$0.00 ,,360,$0.00 ,$0.00 
RP 90002,BPUT1,BOTTOM SHELF (7 LBS),RPS - Replacement Parts,- No Department -,NAI,281,$0.00 ,$0.00 ,0,0,0,$0.00 ,,26,167,193,$0.00 ,10/20/2021,88,$0.00 ,$0.00 
RP 90003,Transit,SIDE SHELF (7 LBS),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,6,0,6,$0.00 ,10/16/2021,0,0,0,$0.00 ,,6,$0.00 ,$0.00 
RP 90003,BPUT2,SIDE SHELF (7 LBS),RPS - Replacement Parts,- No Department -,NAI,240,$0.00 ,$0.00 ,,,,,,,,,,,240,$0.00 ,$0.00 
RP 90003,BPUT1,SIDE SHELF (7 LBS),RPS - Replacement Parts,- No Department -,NAI,28,$0.00 ,$0.00 ,0,45,45,$0.00 ,,25,0,25,$0.00 ,10/22/2021,48,$0.00 ,$0.00 
RP 90004,BPUT1,Leg Set w/o Propane Bar (13 LBS),RPS - Replacement Parts,- No Department -,NAI,108,$0.00 ,$0.00 ,0,0,0,$0.00 ,,8,68,76,$0.00 ,10/18/2021,32,$0.00 ,$0.00 
RP 90004,BPUT2,Leg Set w/o Propane Bar (13 LBS),RPS - Replacement Parts,- No Department -,NAI,60,$0.00 ,$0.00 ,0,60,60,$0.00 ,,0,0,0,$0.00 ,,120,$0.00 ,$0.00 
RP 90005,BPUT2,Leg Set w/Propane Bar (Propane bar is welded on) (13 LBS),RPS - Replacement Parts,- No Department -,NAI,126,$0.00 ,$0.00 ,,,,,,,,,,,126,$0.00 ,$0.00 
RP 90005,BPUT1,Leg Set w/Propane Bar (Propane bar is welded on) (13 LBS),RPS - Replacement Parts,- No Department -,NAI,77,$0.00 ,$0.00 ,0,0,0,$0.00 ,,8,0,8,$0.00 ,10/20/2021,69,$0.00 ,$0.00 
RP 90006,BPUT1,WHEEL WITH CASTERS (LOCKS) (2 LBS),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$0.00 ,,0,0,0,$0.00 ,,3,$0.00 ,$0.00 
RP 90007,BPUT1,WHEELS WITHOUT CASTERS (LOCKS) (2 LBS),RPS - Replacement Parts,- No Department -,NAI,118,$0.00 ,$0.00 ,0,391,391,$0.00 ,,44,0,44,$0.00 ,10/22/2021,465,$0.00 ,$0.00 
RP 90009,BPUT1,FRONT GREASE CUP ONLY (9 OZ),RPS - Replacement Parts,- No Department -,NAI,1,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/20/2021,0,$0.00 ,$0.00 
RP 90011,BPUT1,SIDE HANDLE (2 LBS),RPS - Replacement Parts,- No Department -,NAI,83,$0.00 ,$0.00 ,0,111,111,$0.00 ,,11,0,11,$0.00 ,10/20/2021,183,$0.00 ,$0.00 
RP 90012,BPUT1,GAS RAIL (2 LBS),RPS - Replacement Parts,- No Department -,NAI,240,$0.00 ,$0.00 ,0,0,0,$0.00 ,,10,0,10,$0.00 ,10/19/2021,230,$0.00 ,$0.00 
RP 90013,Transit,LOWER FASTENER ONLY (15 OZ),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,100,0,100,$0.00 ,10/16/2021,0,0,0,$0.00 ,,100,$0.00 ,$0.00 
RP 90014,BPUT1,UPPER HANGER ONLY (14 OZ),RPS - Replacement Parts,- No Department -,NAI,312,$0.00 ,$0.00 ,0,0,0,$0.00 ,,4,3,7,$0.00 ,10/20/2021,305,$0.00 ,$0.00 
RP 90016,Returns Received,"BURNER TUBES (22 GAUGE, 430 SS) (2 LBS)",RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,4,4,$0.00 ,,0,4,4,$0.00 ,,0,$0.00 ,$0.00 
RP 90016,BPUT1,"BURNER TUBES (22 GAUGE, 430 SS) (2 LBS)",RPS - Replacement Parts,- No Department -,NAI,529,$0.00 ,$0.00 ,0,4,4,$0.00 ,,22,3,25,$0.00 ,10/22/2021,508,$0.00 ,$0.00 
RP 90017,BPUT1,"REGULATOR (1/2 POUND PSI) (1 LB) **IF WARRANTY, ORDER RP Retrieval XS**",RPS - Replacement Parts,- No Department -,NAI,568,$0.00 ,$0.00 ,0,151,151,$0.00 ,,92,1,93,$0.00 ,10/22/2021,626,$0.00 ,$0.00 
RP 90018,BPUT2,"HARDWARE PACK INCLUDES 4 BURNER KNOBS, IGNITER BUTTON, 4 SMA",RPS - Replacement Parts,- No Department -,NAI,330,$0.00 ,$0.00 ,,,,,,,,,,,330,$0.00 ,$0.00 
RP 90018,BPUT1,"HARDWARE PACK INCLUDES 4 BURNER KNOBS, IGNITER BUTTON, 4 SMA",RPS - Replacement Parts,- No Department -,NAI,19,$0.00 ,$0.00 ,0,0,0,$0.00 ,,5,0,5,$0.00 ,10/14/2021,14,$0.00 ,$0.00 
RP 90019,BPUT1,"GAS VALVE (5 OZ) (1.15 Orifice Size) Used on the following products: Tailgater (both burners), 36"" Griddles, 50"" Griddle, Range Top (Left burners only), and Fornoteca pizza oven.",RPS - Replacement Parts,- No Department -,NAI,222,$0.00 ,$0.00 ,0,823,823,$0.00 ,,77,0,77,$0.00 ,10/22/2021,968,$0.00 ,$0.00 
RP 90019,Transit,"GAS VALVE (5 OZ) (1.15 Orifice Size) Used on the following products: Tailgater (both burners), 36"" Griddles, 50"" Griddle, Range Top (Left burners only), and Fornoteca pizza oven.",RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,400,0,400,$0.00 ,10/16/2021,0,0,0,$0.00 ,,400,$0.00 ,$0.00 
RP 90020,BPUT1,IGNITER BOX ONLY (4 OZ),RPS - Replacement Parts,- No Department -,NAI,611,$0.00 ,$0.00 ,0,0,0,$0.00 ,,41,27,68,$0.00 ,10/21/2021,543,$0.00 ,$0.00 
RP 90021,BPUT1,IGNITER BUTTON (2 OZ),RPS - Replacement Parts,- No Department -,NAI,"1,076",$0.00 ,$0.00 ,0,28,28,$0.00 ,,131,0,131,$0.00 ,10/22/2021,973,$0.00 ,$0.00 
RP 90022,BPUT1,"IGNITER WIRES ONLY (1 GROUND WIRE, 1 NEEDLE WIRE) (1 OZ)",RPS - Replacement Parts,- No Department -,NAI,85,$0.00 ,$0.00 ,0,0,0,$0.00 ,,46,8,54,$0.00 ,10/21/2021,31,$0.00 ,$0.00 
RP 90023,BPUT1,IGNITER NUT (1 OZ),RPS - Replacement Parts,- No Department -,NAI,"3,104",$0.00 ,$0.00 ,0,"1,346","1,346",$0.00 ,,25,0,25,$0.00 ,10/21/2021,"4,425",$0.00 ,$0.00 
RP 90024,BPUT1,CHROME BEZEL (1 OZ),RPS - Replacement Parts,- No Department -,NAI,443,$0.00 ,$0.00 ,0,152,152,$0.00 ,,55,0,55,$0.00 ,10/21/2021,540,$0.00 ,$0.00 
RP 90025,BPUT1,BURNER KNOB (3 OZ),RPS - Replacement Parts,- No Department -,NAI,"2,421",$0.00 ,$0.00 ,0,490,490,$0.00 ,,139,0,139,$0.00 ,10/22/2021,"2,772",$0.00 ,$0.00 
RP 90026,BPUT1,LARGE THUMBSCREW (2 OZ),RPS - Replacement Parts,- No Department -,NAI,738,$0.00 ,$0.00 ,0,256,256,$0.00 ,,57,0,57,$0.00 ,10/21/2021,937,$0.00 ,$0.00 
RP 90027,BPUT1,SMALL THUMBSCREW (2 OZ),RPS - Replacement Parts,- No Department -,NAI,"2,532",$0.00 ,$0.00 ,0,"1,806","1,806",$0.00 ,,136,0,136,$0.00 ,10/21/2021,"4,202",$0.00 ,$0.00 
RP 90028,BPUT1,M6X38 SCREW (PROPANE HANGER)  (1 OZ),RPS - Replacement Parts,- No Department -,NAI,"3,625",$0.00 ,$0.00 ,0,176,176,$0.00 ,,17,0,17,$0.00 ,10/20/2021,"3,784",$0.00 ,$0.00 
RP 90029,BPUT1,M6 NUT,RPS - Replacement Parts,- No Department -,NAI,"3,462",$0.00 ,$0.00 ,0,0,0,$0.00 ,,58,43,101,$0.00 ,10/22/2021,"3,361",$0.00 ,$0.00 
RP 90030,BPUT1,M6 FLANGE NUT (HANDLE) (1 OZ),RPS - Replacement Parts,- No Department -,NAI,"3,426",$0.00 ,$0.00 ,0,7,7,$0.00 ,,70,0,70,$0.00 ,10/22/2021,"3,363",$0.00 ,$0.00 
RP 90031,BPUT1,M6X12 SCREW (HANDLE) (1 OZ),RPS - Replacement Parts,- No Department -,NAI,"3,991",$0.00 ,$0.00 ,0,"4,403","4,403",$0.00 ,,266,0,266,$0.00 ,10/21/2021,"8,128",$0.00 ,$0.00 
RP 90035,BPUT1,FRONT PANEL (4 LBS),RPS - Replacement Parts,- No Department -,NAI,97,$0.00 ,$0.00 ,0,12,12,$0.00 ,,2,100,102,$0.00 ,10/14/2021,7,$0.00 ,$0.00 
RP 90035,BPUT2,FRONT PANEL (4 LBS),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,100,100,$0.00 ,,0,0,0,$0.00 ,,100,$0.00 ,$0.00 
RP 90037,BPUT1,CHROME AND BLACK BURNER KNOBS,RPS - Replacement Parts,- No Department -,NAI,31,$0.00 ,$0.00 ,0,4,4,$0.00 ,,35,0,35,$0.00 ,10/15/2021,0,$0.00 ,$0.00 
RP 90038,BPUT1,,RPS - Replacement Parts,- No Department -,NAI,393,$0.00 ,$0.00 ,0,0,0,$0.00 ,,6,20,26,$0.00 ,10/21/2021,367,$0.00 ,$0.00 
RP 90039,BPUT1,,RPS - Replacement Parts,- No Department -,NAI,107,$0.00 ,$0.00 ,0,657,657,$0.00 ,,5,0,5,$0.00 ,10/14/2021,759,$0.00 ,$0.00 
RP 90040,BPUT1,"36"" REAR GREASE CUP",RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,2,0,2,$0.00 ,10/22/2021,0,$0.00 ,$0.00 
RP 90041,BPUT1,"Self Tapping Screws for the 36"" Burner Tubes",RPS - Replacement Parts,- No Department -,NAI,434,$0.00 ,$0.00 ,0,0,0,$0.00 ,,13,0,13,$0.00 ,10/20/2021,421,$0.00 ,$0.00 
RP 90042,BPUT1,RP 90042 Leg Lock,RPS - Replacement Parts,- No Department -,NAI,586,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,536,536,$0.00 ,,50,$0.00 ,$0.00 
RP 90043,BPUT1,RP 90043 Leg Lock Screws,RPS - Replacement Parts,- No Department -,NAI,"2,091",$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,"1,549","1,550",$0.00 ,10/20/2021,541,$0.00 ,$0.00 
RP 90044,BPUT1,RP 90044 Igniter Box Aluminum Shield,RPS - Replacement Parts,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 90052,BPUT1,,RPS - Replacement Parts,- No Department -,NAI,70,$0.00 ,$0.00 ,,,,,,,,,,,70,$0.00 ,$0.00 
RP 90053,BPUT1,RP 90053 Range Top Cutting Board For Side Shelf,RPS - Replacement Parts,- No Department -,NAI,16,$0.00 ,$0.00 ,0,12,12,$0.00 ,,3,0,3,$0.00 ,10/19/2021,25,$0.00 ,$0.00 
RP 90054,BPUT1,"Paper Towel Holder for the 1825, the utility side shelf accessory, and range top unit.",RPS - Replacement Parts,- No Department -,NAI,112,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/20/2021,111,$0.00 ,$0.00 
RP 90055,Transit,,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,10,0,10,$0.00 ,10/16/2021,0,0,0,$0.00 ,,10,$0.00 ,$0.00 
RP 90062,BPUT1,RP 90062 1565 Griddle Base Stripped,RPS - Replacement Parts,- No Department -,NAI,35,$0.00 ,$0.00 ,,,,,,,,,,,35,$0.00 ,$0.00 
RP 90063,BPUT1,RP 90063 1565 Hardware Pack,RPS - Replacement Parts,- No Department -,NAI,8,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,0,0,$0.00 ,,10,$0.00 ,$0.00 
RP 90065,BPUT1,RP 90065-1855 Walmart Exclusive Knob,RPS - Replacement Parts,- No Department -,NAI,56,$0.00 ,$0.00 ,0,6,6,$0.00 ,,14,0,14,$0.00 ,10/21/2021,48,$0.00 ,$0.00 
RP 90065,Returns Received,RP 90065-1855 Walmart Exclusive Knob,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$0.00 ,,0,3,3,$0.00 ,,0,$0.00 ,$0.00 
