Day of Date Created,Name,Purchase Order,Ship Date,Item,Quantity,Destination,Requested Ship Date,Booked,Customer PO,Name,Expected Receipt Date,Status,unit_cost,Blanket PO
9/10/2021,Shining Era Enterprise Limited,PO16695,12/18/2021,2023,132,,,,186399948,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16696,12/18/2021,2023,132,,,,186399949,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16697,12/19/2021,1932,165,,,,144748136,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16698,12/19/2021,1932,165,,,,144748137,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16699,12/19/2021,1932,165,,,,144748138,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16700,12/19/2021,2023,99,,,,186399950,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16701,12/19/2021,2023,99,,,,186399951,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16702,12/19/2021,2092,225,,,,147357247,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16703,12/19/2021,2092,225,,,,147357248,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16704,12/19/2021,2092,225,,,,147357249,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16705,12/19/2021,2092,225,,,,147357255,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16706,12/19/2021,2092,225,,,,147357256,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16707,12/20/2021,1932,165,,,,144748139,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16708,12/20/2021,1932,165,,,,144748140,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16709,12/20/2021,1932,165,,,,144748141,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16710,12/20/2021,2023,99,,,,186399952,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16711,12/20/2021,2023,99,,,,186399953,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16712,12/21/2021,1932,165,,,,144748154,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16713,12/21/2021,1932,165,,,,144748155,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16714,12/21/2021,1932,165,,,,144748156,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16715,12/21/2021,2092,225,,,,147357257,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16716,12/21/2021,2092,225,,,,147357258,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16717,12/21/2021,2092,225,,,,147357259,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16718,12/21/2021,2092,225,,,,147357260,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16719,12/21/2021,2092,225,,,,147357261,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16720,12/22/2021,1932,165,,,,144748157,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16721,12/22/2021,1932,165,,,,144749736,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16722,12/22/2021,1932,165,,,,144749740,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16723,12/22/2021,2023,99,,,,186399954,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16724,12/22/2021,2023,99,,,,186399955,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16725,12/23/2021,1932,165,,,,144749750,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16726,12/23/2021,1932,165,,,,144749769,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16727,12/23/2021,1932,165,,,,144749770,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16728,12/23/2021,2023,99,,,,186399956,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16729,12/23/2021,2023,99,,,,186399957,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16730,12/23/2021,2092,225,,,,147357262,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16731,12/23/2021,2092,225,,,,147357263,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16732,12/23/2021,2092,225,,,,147357271,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16733,12/23/2021,2092,225,,,,147357293,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16734,12/23/2021,2092,225,,,,147357294,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16735,12/23/2021,2092,225,,,,147357295,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16736,12/23/2021,2092,225,,,,147357296,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16737,12/24/2021,1932,165,,,,144749771,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16738,12/24/2021,1932,165,,,,144749777,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16739,12/24/2021,1932,165,,,,144749785,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16740,12/24/2021,2023,99,,,,186399958,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16741,12/24/2021,2023,99,,,,186399959,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16742,12/25/2021,1932,165,,,,144747294,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16743,12/25/2021,1932,165,,,,144747305,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16744,12/25/2021,1932,165,,,,144747306,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16745,12/25/2021,2023,99,,,,186399960,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16746,12/25/2021,2023,99,,,,186399961,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16747,12/26/2021,1932,165,,,,144747307,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16748,12/26/2021,1932,165,,,,144747308,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16749,12/26/2021,1932,165,,,,144747309,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16750,12/27/2021,1932,165,,,,144747310,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16751,12/27/2021,1932,165,,,,144747311,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16752,12/27/2021,1932,165,,,,144747312,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16753,12/27/2021,2023,99,,,,186399962,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16754,12/27/2021,2023,99,,,,186399963,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16755,12/27/2021,2092,225,,,,147357297,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16756,12/27/2021,2092,225,,,,147357304,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16757,12/27/2021,2092,225,,,,147357305,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16758,12/27/2021,2092,225,,,,147357306,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16759,12/27/2021,2092,225,,,,147357307,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16760,12/28/2021,1932,165,,,,144747097,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16761,12/28/2021,1932,165,,,,144747313,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16762,12/28/2021,1932,165,,,,144747314,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16763,12/28/2021,2023,99,,,,186399964,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16764,12/28/2021,2023,132,,,,186399965,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16765,12/29/2021,1932,165,,,,144747098,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16766,12/29/2021,1932,165,,,,144747099,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16767,12/29/2021,1932,165,,,,144747100,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16768,12/29/2021,2023,132,,,,186399966,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16769,12/29/2021,2023,132,,,,186399967,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16770,12/29/2021,2092,225,,,,147357308,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16771,12/29/2021,2092,225,,,,147357309,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16772,12/29/2021,2092,225,,,,147357396,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16773,12/29/2021,2092,225,,,,147357397,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16774,12/29/2021,2092,225,,,,147357398,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16775,12/30/2021,2023,132,,,,186399968,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16776,12/30/2021,2023,132,,,,186399969,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16777,12/31/2021,1932,165,,,,144747101,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16778,12/31/2021,1932,165,,,,144747102,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16779,12/31/2021,1932,165,,,,144747103,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16780,12/31/2021,2023,99,,,,186399970,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16781,12/31/2021,2023,99,,,,186399971,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16782,12/31/2021,2092,225,,,,147357161,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16783,12/31/2021,2092,225,,,,147357162,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16784,12/31/2021,2092,225,,,,147357399,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16785,12/31/2021,2092,225,,,,147357400,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16786,12/31/2021,2092,225,,,,147357401,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16787,12/31/2021,2092,225,,,,147357402,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16788,1/1/2022,1932,165,,,,144747104,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16789,1/1/2022,1932,165,,,,144747105,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16790,1/1/2022,1932,165,,,,144747106,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16791,1/1/2022,2023,99,,,,186399972,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16792,1/2/2022,2023,99,,,,186399973,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16793,1/2/2022,2023,99,,,,186399974,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16794,1/3/2022,1932,165,,,,144747107,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16795,1/3/2022,1932,165,,,,144747108,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16796,1/3/2022,1932,165,,,,144747203,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16797,1/4/2022,1932,165,,,,144747204,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16798,1/4/2022,1932,165,,,,144747205,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16799,1/4/2022,1932,165,,,,144747206,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16800,1/4/2022,2092,225,,,,147357163,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16801,1/4/2022,2092,225,,,,147357164,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16802,1/4/2022,2092,225,,,,147357177,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16803,1/4/2022,2092,225,,,,147357178,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16804,1/4/2022,2092,225,,,,147357179,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16805,1/4/2022,2092,225,,,,147357180,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16806,1/5/2022,2023,99,,,,186399975,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16807,1/6/2022,1932,165,,,,144747207,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16808,1/6/2022,1932,165,,,,144747208,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16809,1/6/2022,1932,165,,,,144747209,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16810,1/6/2022,2023,99,,,,186399976,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16811,1/7/2022,1932,165,,,,144747210,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16812,1/7/2022,1932,165,,,,144747235,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16813,1/7/2022,1932,165,,,,144747236,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16814,1/7/2022,2023,99,,,,186399977,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16815,1/7/2022,2092,225,,,,147357273,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16816,1/7/2022,2092,225,,,,147357274,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16817,1/7/2022,2092,225,,,,147357275,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16818,1/7/2022,2092,225,,,,147357276,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16819,1/7/2022,2092,225,,,,147357333,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16820,1/8/2022,1932,165,,,,144747237,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16821,1/8/2022,1932,165,,,,144747238,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16822,1/8/2022,1932,165,,,,144747239,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16823,1/8/2022,2023,99,,,,186399978,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16824,1/9/2022,1932,165,,,,144747240,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16825,1/9/2022,1932,165,,,,144747241,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16826,1/9/2022,2023,99,,,,186399979,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16827,1/10/2022,1932,165,,,,144747242,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16828,1/10/2022,1932,165,,,,144748160,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16829,1/10/2022,1932,165,,,,144748161,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16830,1/10/2022,2092,225,,,,147357165,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16831,1/10/2022,2092,225,,,,147357166,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16832,1/10/2022,2092,225,,,,147357334,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16833,1/10/2022,2092,225,,,,147357335,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16834,1/10/2022,2092,225,,,,147357336,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16835,1/11/2022,1932,165,,,,144748162,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16836,1/11/2022,1932,165,,,,144748163,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16837,1/12/2022,1932,165,,,,144748164,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16838,1/12/2022,1932,165,,,,144748165,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16839,1/12/2022,2023,99,,,,186399980,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16840,1/12/2022,2023,99,,,,186399981,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16841,1/13/2022,1932,165,,,,144748166,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16842,1/13/2022,1932,165,,,,144748167,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16843,1/13/2022,2023,99,,,,186399982,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16844,1/13/2022,2023,99,,,,186399983,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,0,No
9/10/2021,Shining Era Enterprise Limited,PO16845,1/13/2022,2092,225,,,,147357167,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16846,1/13/2022,2092,225,,,,147357168,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16847,1/13/2022,2092,225,,,,147357169,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,136.3,No
9/10/2021,Shining Era Enterprise Limited,PO16848,1/14/2022,1932,165,,,,144747353,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
9/10/2021,Shining Era Enterprise Limited,PO16849,1/14/2022,1932,165,,,,144747354,Lowes.com : Lowes IMPORT,9/24/2021,Pending Receipt,170,No
