"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger YTD Xudong,,,,,,,,,,,,,,,,,,,,,
"January 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
RP 80401,BPUT1,"RP 80401 17""/22""/28"" Hood Handle",RPS - Replacement Parts,- No Department -,NAI,703,$0.00 ,$0.00 ,0,33,33,$0.00 ,,420,0,420,$0.00 ,10/21/2021,316,$0.00 ,$0.00 
RP 80402,Returns Received,RP 80402 M6x15 Screws,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,5,5,$0.00 ,,0,5,5,$0.00 ,,0,$0.00 ,$0.00 
RP 80402,BPUT1,RP 80402 M6x15 Screws,RPS - Replacement Parts,- No Department -,NAI,"6,323",$0.00 ,$0.00 ,0,17,17,$0.00 ,,"2,109",0,"2,109",$0.00 ,10/22/2021,"4,231",$0.00 ,$0.00 
RP 80403,BPUT1,"black/silver Screws used to attach the hood to the 22"" units that did not come with screws and instead came riveted.",RPS - Replacement Parts,- No Department -,NAI,436,$0.00 ,$0.00 ,0,507,507,$0.00 ,,167,0,167,$0.00 ,10/22/2021,776,$0.00 ,$0.00 
RP 80404,BPUT1,"RP 80404 Nut for attaching the hood on the 22""",RPS - Replacement Parts,- No Department -,NAI,420,$0.00 ,$0.00 ,0,72,72,$0.00 ,,126,0,126,$0.00 ,10/21/2021,366,$0.00 ,$0.00 
RP 80405,BPUT1,"RP 80405 22"" Hood W/out Handle",RPS - Replacement Parts,- No Department -,NAI,3,$0.00 ,$0.00 ,0,33,33,$0.00 ,,36,0,36,$0.00 ,9/8/2021,0,$0.00 ,$0.00 
RP 80406,BPUT1,RP 80406 -- 1833 Hood Brackets(Set of 2),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,7,7,$0.00 ,,7,0,7,$0.00 ,9/16/2021,0,$0.00 ,$0.00 
RP 80502,BPUT1,RP 80502 --1948 Bottom Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,32,32,$0.00 ,,7,25,32,$0.00 ,10/19/2021,0,$0.00 ,$0.00 
RP 80502,Transit,RP 80502 --1948 Bottom Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80502,BPUT2,RP 80502 --1948 Bottom Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,25,25,$0.00 ,,0,1,1,$0.00 ,,24,$0.00 ,$0.00 
RP 80503,BPUT2,RP 80503 -- 1948 Left Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,27,27,$0.00 ,,0,3,3,$0.00 ,,24,$0.00 ,$0.00 
RP 80503,BPUT1,RP 80503 -- 1948 Left Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,34,34,$0.00 ,,7,27,34,$0.00 ,10/20/2021,0,$0.00 ,$0.00 
RP 80503,Transit,RP 80503 -- 1948 Left Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80504,BPUT1,RP 80504 -- 1948 Right Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,39,39,$0.00 ,,12,25,37,$0.00 ,10/21/2021,2,$0.00 ,$0.00 
RP 80504,Transit,RP 80504 -- 1948 Right Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80504,BPUT2,RP 80504 -- 1948 Right Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,25,25,$0.00 ,,0,8,8,$0.00 ,,17,$0.00 ,$0.00 
RP 80505,BPUT1,RP 80505 -- 1948 Upper Body Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/8/2021,0,$0.00 ,$0.00 
RP 80506,Transit,RP 80506 -- 1948 Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,60,0,60,"$5,190.00 ",10/16/2021,0,30,30,$0.00 ,,30,$173.00 ,"$5,190.00 "
RP 80506,BPUT1,RP 80506 -- 1948 Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,29,0,29,$0.00 ,10/13/2021,2,$0.00 ,$0.00 
RP 80507,Transit,PIP( Was 1948 Fixed Wheel) Use RP 90348,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,6/14/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80507,BPUT1,PIP( Was 1948 Fixed Wheel) Use RP 90348,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80508,Transit,PIP( Was 1948 Caster Wheel) Use RP 90338,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,6/14/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80508,BPUT1,PIP( Was 1948 Caster Wheel) Use RP 90338,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80511,Transit,RP 80511 -- 1948 Drawer Handles,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80511,BPUT1,RP 80511 -- 1948 Drawer Handles,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,28,0,28,$0.00 ,10/21/2021,3,$0.00 ,$0.00 
RP 80512,BPUT1,RP 80512 -- 1948 Right Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,3,28,31,$0.00 ,10/11/2021,0,$0.00 ,$0.00 
RP 80512,BPUT2,RP 80512 -- 1948 Right Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,28,28,$0.00 ,,0,0,0,$0.00 ,,28,$0.00 ,$0.00 
RP 80512,Transit,RP 80512 -- 1948 Right Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80513,Transit,PIP-DO NOT ORDER(Was 1948 Drawer Rail)Order RP 91041,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,60,0,60,$0.00 ,10/16/2021,0,30,30,$0.00 ,,30,$0.00 ,$0.00 
RP 80513,BPUT1,PIP-DO NOT ORDER(Was 1948 Drawer Rail)Order RP 91041,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,29,1,30,$0.00 ,9/17/2021,0,$0.00 ,$0.00 
RP 80514,BPUT1,RP 80514 -- 1948 Bottom Drawer Face,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,35,35,$0.00 ,,8,26,34,$0.00 ,10/19/2021,1,$0.00 ,$0.00 
RP 80514,BPUT2,RP 80514 -- 1948 Bottom Drawer Face,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,26,26,$0.00 ,,0,4,4,$0.00 ,,22,$0.00 ,$0.00 
RP 80514,Transit,RP 80514 -- 1948 Bottom Drawer Face,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80515,BPUT1,RP 80515 -- 1948 Switch,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/7/2021,0,$0.00 ,$0.00 
RP 80516,BPUT2,RP 80516 -- 1948 Drawer Right Support,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,28,28,$0.00 ,,0,1,1,$0.00 ,,27,$0.00 ,$0.00 
RP 80516,Transit,RP 80516 -- 1948 Drawer Right Support,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80516,BPUT1,RP 80516 -- 1948 Drawer Right Support,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,32,32,$0.00 ,,4,28,32,$0.00 ,10/19/2021,0,$0.00 ,$0.00 
RP 80517,BPUT1,RP 80517 -- 1948 PSS Drain Connection,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"5,900","5,900",$0.00 ,,39,0,39,$0.00 ,10/21/2021,"5,861",$0.00 ,$0.00 
RP 80517,Transit,RP 80517 -- 1948 PSS Drain Connection,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,"5,900",0,"5,900",$0.00 ,4/27/2021,0,"5,900","5,900",$0.00 ,,0,$0.00 ,$0.00 
RP 80518,Transit,RP 80518 -- 1948 Top Drawer Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80518,BPUT1,RP 80518 -- 1948 Top Drawer Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,46,46,$0.00 ,,23,15,38,$0.00 ,10/21/2021,8,$0.00 ,$0.00 
RP 80518,BPUT2,RP 80518 -- 1948 Top Drawer Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,15,15,$0.00 ,,0,15,15,$0.00 ,,0,$0.00 ,$0.00 
RP 80519,Transit,RP 80519 -- 1948 Bottom Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80519,BPUT1,RP 80519 -- 1948 Bottom Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,37,37,$0.00 ,,16,21,37,$0.00 ,10/19/2021,0,$0.00 ,$0.00 
RP 80519,BPUT2,RP 80519 -- 1948 Bottom Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,21,21,$0.00 ,,0,6,6,$0.00 ,,15,$0.00 ,$0.00 
RP 80520,BPUT1,RP 80520 -- 1948 Battery Box,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/7/2021,0,$0.00 ,$0.00 
RP 80522,Transit,RP 80522 -- 1948 Plug,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80522,BPUT1,RP 80522 -- 1948 Plug,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,61,61,$0.00 ,,14,0,14,$0.00 ,10/14/2021,47,$0.00 ,$0.00 
RP 80532,BPUT1,RP 80532 -- M4x30 Bolt (Ni. Plated),- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,0,0,$0.00 ,,2,$0.00 ,$0.00 
RP 80533,BPUT1,RP 80533 -- M4 Locking Nut,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,6,0,6,$0.00 ,9/14/2021,24,$0.00 ,$0.00 
RP 80533,Transit,RP 80533 -- M4 Locking Nut,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80534,Transit,RP 80534 -- M4 Gasket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80534,BPUT1,RP 80534 -- M4 Gasket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,8,0,8,$0.00 ,9/10/2021,22,$0.00 ,$0.00 
RP 80535,Transit,RP 80535 --1948 Logo Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80535,BPUT1,RP 80535 --1948 Logo Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80536,BPUT1,RP 80536 -- 1948 Right Side Shelf Front Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/7/2021,0,$0.00 ,$0.00 
RP 80537,BPUT1,RP 80537 -- 1948 Left Side Shelf Front Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,17,0,17,$0.00 ,10/19/2021,14,$0.00 ,$0.00 
RP 80537,Transit,RP 80537 -- 1948 Left Side Shelf Front Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/29/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80538,BPUT1,RP 80538 -- 1948 Right Side Shelf Rear Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/7/2021,0,$0.00 ,$0.00 
RP 80539,BPUT1,RP 80539-- 1948 Left Side Shelf Rear Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,91,91,$0.00 ,,17,0,17,$0.00 ,10/19/2021,74,$0.00 ,$0.00 
RP 80539,Transit,RP 80539-- 1948 Left Side Shelf Rear Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/29/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80541,BPUT2,RP 80541 -- 1948 Faucet Adapter,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"5,900","5,900",$0.00 ,,0,0,0,$0.00 ,,"5,900",$0.00 ,$0.00 
RP 80541,BPUT1,RP 80541 -- 1948 Faucet Adapter,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"5,961","5,961",$0.00 ,,23,"5,900","5,923",$0.00 ,10/14/2021,38,$0.00 ,$0.00 
RP 80541,Transit,RP 80541 -- 1948 Faucet Adapter,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,"5,900",0,"5,900",$0.00 ,8/1/2021,0,"5,900","5,900",$0.00 ,,0,$0.00 ,$0.00 
RP 80542,BPUT1,PIP-DO NOT USE(Was 1948 Magnetic Strip) Use RP 91042,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80542,Transit,PIP-DO NOT USE(Was 1948 Magnetic Strip) Use RP 91042,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80547,BPUT1,RP 80547 -- 1948 Garbage Bag Holder,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,8,0,8,$0.00 ,9/15/2021,23,$0.00 ,$0.00 
RP 80547,Transit,RP 80547 -- 1948 Garbage Bag Holder,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80551,BPUT1,RP 80551 -- 1948 Left Rear Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,35,35,$0.00 ,,15,20,35,$0.00 ,10/19/2021,0,$0.00 ,$0.00 
RP 80551,BPUT2,RP 80551 -- 1948 Left Rear Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,20,20,$0.00 ,,0,4,4,$0.00 ,,16,$0.00 ,$0.00 
RP 80551,Transit,RP 80551 -- 1948 Left Rear Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80552,Transit,RP 80552 -- 1948 Right Rear Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80552,BPUT2,RP 80552 -- 1948 Right Rear Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,28,28,$0.00 ,,0,3,3,$0.00 ,,25,$0.00 ,$0.00 
RP 80552,BPUT1,RP 80552 -- 1948 Right Rear Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,34,34,$0.00 ,,6,28,34,$0.00 ,10/19/2021,0,$0.00 ,$0.00 
RP 80553,BPUT1,RP 80553 -- 1948 Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,32,32,$0.00 ,,14,0,14,$0.00 ,10/13/2021,18,$0.00 ,$0.00 
RP 80553,Transit,RP 80553 -- 1948 Hinge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/1/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80559,Transit,RP 80559 -- 1948 Paper Towel Holder,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80559,BPUT1,RP 80559 -- 1948 Paper Towel Holder,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,12,0,12,$0.00 ,9/27/2021,19,$0.00 ,$0.00 
RP 80560,Transit,RP 80560 -- 1948 Seasoning Box Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80560,BPUT1,RP 80560 -- 1948 Seasoning Box Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,38,38,$0.00 ,,10,0,10,$0.00 ,9/27/2021,28,$0.00 ,$0.00 
RP 80561,Transit,RP 80561 -- 1948 Seasoning Box,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80561,BPUT1,RP 80561 -- 1948 Seasoning Box,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80562,BPUT1,RP 80562 -- 1948 Seasoning Box Lid,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,9,0,9,$0.00 ,9/13/2021,21,$0.00 ,$0.00 
RP 80562,Transit,RP 80562 -- 1948 Seasoning Box Lid,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80563,Transit,RP 80563 -- 1948 Seasoning Box Rack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80563,BPUT1,RP 80563 -- 1948 Seasoning Box Rack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,2,0,2,$0.00 ,10/12/2021,29,$0.00 ,$0.00 
RP 80564,BPUT1,RP 80564 -- 1948 Badge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 80564,Transit,RP 80564 -- 1948 Badge,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80565,Transit,RP 80565 -- 1948 Door Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80565,BPUT1,RP 80565 -- 1948 Door Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,13,0,13,$0.00 ,10/7/2021,17,$0.00 ,$0.00 
RP 80566,Transit,PIP(Was 1948 Gasket) Use RP 91543,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,6/14/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80566,BPUT1,PIP(Was 1948 Gasket) Use RP 91543,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80567,Transit,RP 80567 -- 1948 Bead,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,6/14/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80567,BPUT1,RP 80567 -- 1948 Bead,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80568,BPUT1,RP 80568 -- 1948 Lid Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/8/2021,0,$0.00 ,$0.00 
RP 80569,BPUT1,RP 80568 -- 1948 LED Strip,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/7/2021,0,$0.00 ,$0.00 
RP 80570,BPUT1,RP 80570 -- 1948 Sink,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,32,32,$0.00 ,,5,27,32,$0.00 ,10/19/2021,0,$0.00 ,$0.00 
RP 80570,BPUT2,RP 80570 -- 1948 Sink,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,27,27,$0.00 ,,0,1,1,$0.00 ,,26,$0.00 ,$0.00 
RP 80570,Transit,RP 80570 -- 1948 Sink,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80571,Transit,RP 80571 -- 1948 Faucet Base,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80571,BPUT1,RP 80571 -- 1948 Faucet Base,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,7,0,7,$0.00 ,10/13/2021,24,$0.00 ,$0.00 
RP 80574,Transit,RP 80574 -- 1948 Fixed Wheel Rack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80574,BPUT1,RP 80574 -- 1948 Fixed Wheel Rack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,32,32,$0.00 ,,0,0,0,$0.00 ,,32,$0.00 ,$0.00 
RP 80575,BPUT1,RP 80575 -- 1948 Door Magnetic,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,3,0,3,$0.00 ,9/13/2021,27,$0.00 ,$0.00 
RP 80575,Transit,RP 80575 -- 1948 Door Magnetic,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,7/13/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80576,Transit,RP 80576 -- 1948 Spacing Boards,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80576,BPUT1,RP 80576 -- 1948 Spacing Boards,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,33,33,$0.00 ,,8,0,8,$0.00 ,10/12/2021,25,$0.00 ,$0.00 
RP 80577,BPUT1,RP 80577 -- 1948 Small Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,62,62,$0.00 ,,13,28,41,$0.00 ,10/14/2021,21,$0.00 ,$0.00 
RP 80577,BPUT2,RP 80577 -- 1948 Small Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,28,28,$0.00 ,,0,28,28,$0.00 ,,0,$0.00 ,$0.00 
RP 80577,Transit,RP 80577 -- 1948 Small Drawer,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80579,BPUT1,RP 80579 -- 1948 Door,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,46,46,$0.00 ,,24,15,39,$0.00 ,10/19/2021,7,$0.00 ,$0.00 
RP 80579,BPUT2,RP 80579 -- 1948 Door,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,15,15,$0.00 ,,0,15,15,$0.00 ,,0,$0.00 ,$0.00 
RP 80579,Transit,RP 80579 -- 1948 Door,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80580,BPUT1,RP 80580 --1948 Left Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,34,34,$0.00 ,,6,28,34,$0.00 ,10/20/2021,0,$0.00 ,$0.00 
RP 80580,BPUT2,RP 80580 --1948 Left Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,28,28,$0.00 ,,0,3,3,$0.00 ,,25,$0.00 ,$0.00 
RP 80580,Transit,RP 80580 --1948 Left Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80582,BPUT1,RP 80582 -- 1948 Hardware Pack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,9/8/2021,0,$0.00 ,$0.00 
RP 80590,BPUT1,RP 80590 -- 1948 Paper Towel Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,31,31,$0.00 ,,7,0,7,$0.00 ,10/13/2021,24,$0.00 ,$0.00 
RP 80590,Transit,RP 80590 -- 1948 Paper Towel Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 80591,Transit,RP 80591 -- 1948 SUS Hinge Reinforce Sheet,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,8/21/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
